0,-6.369375
1,2.2070732
2,1.2260838
3,0.26667404
4,-0.37670898
5,0.20040512
6,2.0072021
7,3.2880917
8,2.8689651
9,1.142725
10,-5.482024
11,-1.1080837
12,6.6400394
13,15.12236
14,16.760696
15,14.255188
16,15.000427
17,14.327663
18,10.3815155
19,6.1255016
20,6.9937115
21,8.955719
22,12.155777
23,7.7903404
24,0.3036785
25,-6.199812
26,-8.362114
27,-7.2372446
28,-11.851838
29,-7.170557
30,-2.5962505
31,10.912823
32,5.602867
33,-2.6046505
34,-12.516854
35,-12.361929
36,-3.4365883
37,2.3301048
38,2.6622143
39,2.0556602
40,2.7918434
41,4.0177593
42,5.3109875
43,5.4286118
44,4.9738255
45,3.4998684
46,-3.4703808
47,0.40438843
48,6.8480034
49,14.105915
50,15.695049
51,13.558144
52,14.48811
53,12.229767
54,8.3035965
55,4.5615005
56,4.526207
57,4.43322
58,2.372921
59,-1.8063755
60,-7.243355
61,-14.209686
62,-15.246338
63,-13.644015
64,-13.219427
65,-12.0192175
66,-11.097427
67,-9.623968
68,-8.730459
69,-7.014716
70,-4.321933
71,-2.560007
72,-0.12323761
73,5.1830654
74,4.169256
75,1.4375305
76,-3.1545963
77,-4.0817804
78,-4.0678225
79,-9.244199
80,-7.717823
81,-5.2410583
82,-5.7443895
83,-1.5067921
84,3.1670208
85,14.276306
86,16.974323
87,15.345634
88,16.1908
89,13.124783
90,6.68639
91,1.3769188
92,2.8129234
93,4.935732
94,2.8408737
95,-2.211916
96,-7.1924295
97,-12.091622
98,-13.66425
99,-13.879934
100,-16.89084
101,-11.284828
102,-7.0173407
103,3.4611893
104,0.23427963
105,-2.2127438
106,-7.9301147
107,-9.482567
108,-6.9501705
109,-8.101833
110,-3.6202621
111,-2.4941998
112,2.3225555
113,1.2541485
114,0.6477814
115,-0.9770031
116,-2.5398197
117,-4.314521
118,-11.119258
119,-3.585102
120,4.589903
121,16.122677
122,17.690712
123,14.309467
124,14.955269
125,13.163776
126,4.93239
127,-3.4559937
128,-1.150423
129,3.051939
130,7.3362694
131,4.378517
132,-3.1646538
133,-6.937353
134,-9.695904
135,-7.8521585
136,-11.658708
137,-10.061218
138,-8.798232
139,-9.700726
140,-7.0849056
141,-3.9259777
142,3.070198
143,3.831789
144,4.940237
145,9.358976
146,10.385307
147,10.177008
148,6.6604195
149,6.434719
150,6.9472675
151,7.593157
152,4.0907364
153,-0.4251213
154,-8.938048
155,-5.670802
156,5.8493595
157,15.400375
158,21.747318
159,23.129986
160,31.833248
161,23.278072
162,3.9799213
163,-2.9986153
164,-5.0440264
165,3.8661442
166,2.3068104
167,-4.296054
168,-11.5022135
169,-14.716969
170,-17.88901
171,-15.78265
172,-16.328203
173,-13.170285
174,-10.486874
175,-2.1498737
176,-2.8806782
177,-3.6718102
178,-5.390457
179,-4.713353
180,-2.6067085
181,-2.438591
182,-1.1358929
183,-1.6446819
184,-0.24021721
185,-0.84459114
186,-2.1427746
187,-4.9089146
188,-4.481861
189,-2.9698925
190,-8.043348
191,-3.5475616
192,2.8287544
193,15.530144
194,19.018719
195,17.626884
196,21.874542
197,16.206524
198,4.6809063
199,-3.9832373
200,-3.2919006
201,1.2705994
202,0.8980503
203,-3.9153728
