0,-5.1518297
1,0.3241253
2,0.9324436
3,-2.1202335
4,-0.8906765
5,2.033846
6,3.5169106
7,3.0261002
8,1.7311401
9,0.73509216
10,-3.3066826
11,-0.77111244
12,6.443781
13,14.509163
14,16.432903
15,13.732929
16,17.536316
17,16.184246
18,12.381874
19,7.7002754
20,8.00275
21,10.6990185
22,11.27076
23,6.7028484
24,-1.2623882
25,-7.5180054
26,-8.506439
27,-5.2819977
28,-9.530031
29,-6.6225157
30,-1.8819962
31,7.873514
32,5.1785107
33,-2.397007
34,-11.187091
35,-9.53484
36,-2.985218
37,2.0833836
38,3.6998959
39,1.5065022
40,3.1166172
41,4.015482
42,4.554367
43,4.491995
44,3.9208508
45,2.4253235
46,-2.439598
47,-0.70248413
48,5.822548
49,13.694851
50,16.890774
51,13.53698
52,16.239567
53,12.924278
54,8.583151
55,5.540678
56,4.613529
57,4.509428
58,0.8386631
59,-1.6739311
60,-9.163072
61,-13.513504
62,-13.934204
63,-12.715969
64,-13.163874
65,-14.149892
66,-13.821918
67,-11.16946
68,-7.8371553
69,-6.6678896
70,-3.6545525
71,-1.7480354
72,-0.79680634
73,3.065815
74,2.6467266
75,0.7494507
76,-3.64085
77,-3.2303085
78,-3.8544884
79,-8.701379
80,-8.436372
81,-5.599306
82,-5.919549
83,-2.1777058
84,4.080679
85,14.679638
86,17.097279
87,15.517586
88,18.08997
89,13.728874
90,5.665945
91,2.0403118
92,1.5928421
93,4.6380634
94,1.0999622
95,-1.3146114
96,-5.577588
97,-11.322559
98,-13.586794
99,-15.133148
100,-17.24772
101,-11.458473
102,-5.834237
103,3.42877
104,1.8381023
105,-3.249649
106,-7.546788
107,-7.910145
108,-6.928625
109,-8.518826
110,-6.6017265
111,-3.4806118
112,-0.090623856
113,-0.26359177
114,-2.853428
115,-3.3989868
116,-4.6279135
117,-5.8081894
118,-8.883748
119,-2.7882652
120,8.2458725
121,15.456425
122,17.512306
123,16.820484
124,16.707096
125,11.24235
126,1.2656727
127,-2.4184437
128,-1.8550606
129,5.2863693
130,7.737646
131,6.7059956
132,-3.2033901
133,-6.5952053
134,-7.849678
135,-8.07235
136,-9.581219
137,-10.61028
138,-10.236705
139,-9.902623
140,-6.6024733
141,-3.3818188
142,2.2824116
143,3.9855309
144,6.02614
145,9.422554
146,8.850069
147,9.552954
148,8.201422
149,7.053667
150,8.386908
151,7.0105343
152,1.965641
153,-2.5649624
154,-8.656334
155,-2.5217724
156,9.97027
157,15.312225
158,20.984993
159,26.604256
160,28.483608
161,22.6236
162,3.3423767
163,-3.216053
164,-5.4358673
165,2.926649
166,2.3611164
167,-0.7533684
168,-14.557356
169,-17.147984
170,-17.973532
171,-17.97836
172,-16.011929
173,-13.1228895
174,-9.256353
175,-0.43885612
176,0.0681591
177,-3.998475
178,-3.9255924
179,-1.7867241
180,-0.95890045
181,-2.921587
182,-3.0444088
183,-1.0845776
184,0.594614
185,-0.3671627
186,-2.2780628
187,-5.8312445
188,-5.3098288
189,-2.8334236
190,-6.0645695
191,-2.426567
192,5.131714
193,14.40303
194,16.954624
195,16.72816
196,20.228588
197,13.170059
198,1.8809872
199,-4.049348
200,-6.2295265
201,2.0253181
202,0.38767624
203,-2.5963974
204,-15.494905
205,-19.556812
206,-18.627068
207,-15.494555
208,-10.938204
209,-8.204651
210,-3.4364471
211,5.5963173
212,1.3135986
213,-5.815996
214,-11.610972
215,-10.326099
216,-3.8628426
217,-0.44538498
218,0.8967495
219,-0.86561966
220,-2.405386
221,-1.9006119
222,0.121393204
223,-0.70202255
224,-3.2202587
225,-3.4216976
226,-5.4710684
227,-3.1215096
228,6.336565
229,16.395996
230,19.760788
231,15.336884
232,15.051323
233,10.534964
234,1.8454628
235,-4.398135
236,-3.9189453
237,5.1906033
238,5.301193
239,3.8945236
240,-7.22812
241,-10.126861
242,-11.183583
243,-8.534444
244,-5.8315115
245,-5.11843
